organism,MAG,12C,13C,GC,shift,M_light,M_HeavyMax,M_Lab,EAF,MAG_taxa_combined,contig_taxa,taxa
day0_DO_0_env_cell_control_000000035773,day0-DO-0-env-cell-control_bin_61,1.6980216634192082,1.694731170969741,0.426,-0.0032904924494672194,307.902296,317.6644017868,307.30563095032005,-0.06044133546946829,G_S5133MH16 (NCBI: C_Deltaproteobacteria),,G_S5133MH16 (NCBI: C_Deltaproteobacteria)
day0_DO_0_env_cell_control_000000036597,,,,,,,,,,,NR_unclassified Synechococcus,NR_Synechococcus
day0_DO_0_env_cell_control_000000036983,,,,,,,,,,,NR_unclassified Synechococcus,NR_Synechococcus
day0_DO_0_env_cell_control_000000037127,day0-DO-0-env-cell-control_bin_101,1.7092421729257503,1.7099551052526771,0.6531999999999999,0.0007129323269268184,308.01498719999995,317.66378193975993,308.14346158767376,0.013167109603638013,G_Synechococcus_C (NCBI: G_Synechococcus),,G_Synechococcus_C (NCBI: G_Synechococcus)
day0_DO_0_env_cell_control_000000037436,unbinned,1.69665570284472,1.6995894772617572,0.4611,0.002933774417037238,307.9197056,317.66430602698,308.45214535974395,0.0540322938199475,,ST_Desulfocapsa sulfexigens DSM 10523,ST_Desulfocapsa sulfexigens DSM 10523
day0_DO_0_env_cell_control_000000037453,,,,,,,,,,,NR_unclassified Synechococcus,NR_Synechococcus
day0_DO_0_env_cell_control_000000037699,,,,,,,,,,,NR_unclassified Synechococcus,NR_Synechococcus
day0_DO_0_env_cell_control_000000037842,,,,,,,,,,,S_Synechococcus sp. NB0720_010,S_Synechococcus sp. NB0720_010
day0_DO_0_env_cell_control_000000037925,,,,,,,,,,,S_Synechococcus sp. WH 8101,S_Synechococcus sp. WH 8101
day0_DO_0_env_cell_control_000000037946,day0-DO-0-env-cell-control_bin_61,1.6977709102022294,1.6954371039643363,0.4285,-0.0023338062378930324,307.903536,317.6643949663,307.4802826690188,-0.04288044748303453,G_S5133MH16 (NCBI: C_Deltaproteobacteria),,G_S5133MH16 (NCBI: C_Deltaproteobacteria)
day0_DO_0_env_cell_control_000000037964,day0-DO-0-env-cell-control_bin_61,1.6990257978881331,1.6975885427409962,0.4397,-0.0014372551471368844,307.9090912,317.66436441046,307.648621978916,-0.026403648118049752,G_S5133MH16 (NCBI: C_Deltaproteobacteria),,G_S5133MH16 (NCBI: C_Deltaproteobacteria)
day0_DO_0_env_cell_control_000000038080,,,,,,,,,,,NR_unclassified Synechococcus,NR_Synechococcus
day0_DO_0_env_cell_control_000000038216,unbinned,1.7041727929258879,1.7049054566788526,0.5409,0.0007326637529647684,307.9592864,317.66408831662,308.0916853019604,0.013491016384988931,,S_Chlorobium phaeovibrioides,S_Chlorobium phaeovibrioides
day0_DO_0_env_cell_control_000000038529,day0-DO-0-env-cell-control_bin_22,1.7072389846929756,1.7085434412849811,0.6101,0.0013044565920055096,307.99360959999996,317.66389952517994,308.2289394500915,0.024064923486163892,G_JADHUC01 (NCBI: F_Pirellulaceae),,G_JADHUC01 (NCBI: F_Pirellulaceae)
day0_DO_0_env_cell_control_000000038595,unbinned,1.707251650493528,1.708749640273265,0.5965,0.001497989779736919,307.98686399999997,317.66393662869996,308.25710018599625,0.027615090076620614,,NR_Chlorobium/Pelodictyon group,Pelodictyon group
day0_DO_0_env_cell_control_000000039792,,,,,,,,,,,S_Synechococcus sp. WH 8101,S_Synechococcus sp. WH 8101
day0_DO_0_env_cell_control_000000039797,day0-DO-0-env-cell-control_bin_61,1.696746528449272,1.6953832411820469,0.4082,-0.0013632872672251217,307.8934672,317.66445034876,307.64608361237646,-0.025036843870957424,G_S5133MH16 (NCBI: C_Deltaproteobacteria),,G_S5133MH16 (NCBI: C_Deltaproteobacteria)
day0_DO_0_env_cell_control_000000040166,day0-DO-0-env-cell-control_bin_30,1.7083253838111312,1.7092138793125728,0.6229,0.0008884955014416551,307.99995839999997,317.66386460421995,308.1601483615119,0.016391909694628948,S_Synechococcus_C sp004332415 (NCBI: G_Synechococcus),S_Synechococcus sp. HK01-R,S_Synechococcus_C sp004332415 (NCBI: G_Synechococcus)
day0_DO_0_env_cell_control_000000040341,,,,,,,,,,,NR_unclassified Synechococcus,NR_Synechococcus
day0_DO_0_env_cell_control_000000040365,day0-DO-0-env-cell-control_bin_40,1.7020558989693237,1.6997113723740016,0.47229999999999994,-0.0023445265953221384,307.9252608,317.66427547114,307.50110377686445,-0.043068386739942885,G_Sabulitectum (NCBI: G_Candidatus Sabulitectum),,G_Sabulitectum (NCBI: G_Candidatus Sabulitectum)
day0_DO_0_env_cell_control_000000041058,day0-DO-0-env-cell-control_bin_22,1.7073657836104124,1.7081683937989,0.5964,0.0008026101884877068,307.98681439999996,317.66393690151995,308.1315949488022,0.014794862785285575,G_JADHUC01 (NCBI: F_Pirellulaceae),,G_JADHUC01 (NCBI: F_Pirellulaceae)
day0_DO_0_env_cell_control_000000041431,,,,,,,,,,,NR_unclassified Synechococcus,NR_Synechococcus
day0_DO_0_env_cell_control_000000041598,day0-DO-0-env-cell-control_bin_22,1.7075838860665198,1.7081716624689693,0.5932999999999999,0.000587776402449558,307.98527679999995,317.66394535893994,308.0912900269237,0.010831569685785563,G_JADHUC01 (NCBI: F_Pirellulaceae),,G_JADHUC01 (NCBI: F_Pirellulaceae)
day0_DO_0_env_cell_control_000000041633,,,,,,,,,,,NR_unclassified Synechococcus,NR_Synechococcus
day0_DO_0_env_cell_control_000000042183,,,,,,,,,,,NR_unclassified Synechococcus,NR_Synechococcus
day0_DO_0_env_cell_control_000000042188,,,,,,,,,,,NR_unclassified Synechococcus,NR_Synechococcus
day0_DO_0_env_cell_control_000000042245,day0-DO-0-env-cell-control_bin_73,1.7020069811248577,1.7017241335722848,0.498,-0.00028284755257290684,307.93800799999997,317.6642053564,307.8868334085483,-0.00520305322311374,G_SpSt-1165 (NCBI: C_Anaerolineae),,G_SpSt-1165 (NCBI: C_Anaerolineae)
day0_DO_0_env_cell_control_000000042307,,,,,,,,,,,ST_Desulfocapsa sulfexigens DSM 10523,ST_Desulfocapsa sulfexigens DSM 10523
day0_DO_0_env_cell_control_000000042323,day0-DO-0-env-cell-control_bin_61,1.6972224391991944,1.6969270188597172,0.43329999999999996,-0.0002954203394771593,307.9059168,317.66438187094,307.85232236926,-0.005431066397655247,G_S5133MH16 (NCBI: C_Deltaproteobacteria),,G_S5133MH16 (NCBI: C_Deltaproteobacteria)
day0_DO_0_env_cell_control_000000042666,day0-DO-0-env-cell-control_bin_57,1.7071424920328946,1.7084497728441277,0.5759000000000001,0.0013072808112331025,307.9766464,317.66399282962,308.21248609236636,0.02407459726686413,F_Alkalispirochaetaceae (NCBI: F_Spirochaetaceae),,F_Alkalispirochaetaceae (NCBI: F_Spirochaetaceae)
day0_DO_0_env_cell_control_000000042970,day0-DO-0-env-cell-control_bin_76,1.7004812582466315,1.7003683164602827,0.4643,-0.00011294178634879692,307.92129279999995,317.66429729673996,307.9008414244291,-0.002075757343983697,O_UBA8416 (NCBI: D_Bacteria),,O_UBA8416 (NCBI: D_Bacteria)
day0_DO_0_env_cell_control_000000045047,day0-DO-0-env-cell-control_bin_59,1.6970267492255904,1.694138212681568,0.36579999999999996,-0.0028885365440223243,307.87243679999995,317.6645660244399,307.3484021700215,-0.05292121584193674,G_1-14-0-20-35-14 (NCBI: P_Candidatus Liptonbacteria),,G_1-14-0-20-35-14 (NCBI: P_Candidatus Liptonbacteria)
day0_DO_0_env_cell_control_000000045385,day0-DO-0-env-cell-control_bin_57,1.70663838786172,1.7084125399870693,0.5656,0.0017741521253493708,307.9715376,317.66402093007997,308.2916923333438,0.03266418496829496,F_Alkalispirochaetaceae (NCBI: F_Spirochaetaceae),,F_Alkalispirochaetaceae (NCBI: F_Spirochaetaceae)
day0_DO_0_env_cell_control_000000045582,day0-DO-0-env-cell-control_bin_101,1.7097627265804372,1.709849942096855,0.6347999999999999,8.721551641777125e-05,308.0058608,317.66383213864,308.02157227258726,0.0016087106675222761,G_Synechococcus_C (NCBI: G_Synechococcus),,G_Synechococcus_C (NCBI: G_Synechococcus)
day0_DO_0_env_cell_control_000000045683,day0-DO-0-env-cell-control_bin_59,1.6958234763301978,1.69249375797862,0.3482,-0.003329718351577915,307.86370719999996,317.66461404075994,307.25922244674786,-0.0609910418399254,G_1-14-0-20-35-14 (NCBI: P_Candidatus Liptonbacteria),,G_1-14-0-20-35-14 (NCBI: P_Candidatus Liptonbacteria)
day0_DO_0_env_cell_control_000000045686,,,,,,,,,,,ST_Desulfocapsa sulfexigens DSM 10523,ST_Desulfocapsa sulfexigens DSM 10523
day0_DO_0_env_cell_control_000000045712,,,,,,,,,,,NR_unclassified Synechococcus,NR_Synechococcus
day0_DO_0_env_cell_control_000000046373,unbinned,1.705517316018945,1.7078040580179197,0.5837,0.0022867419989747173,307.98051519999996,317.66397154965995,308.39345265443615,0.04216973180113241,,ST_Pelodictyon luteolum DSM 273,ST_Pelodictyon luteolum DSM 273
day0_DO_0_env_cell_control_000000046619,,,,,,,,,,,SK_Bacteria,SK_Bacteria
day0_DO_0_env_cell_control_000000046849,day0-DO-0-env-cell-control_bin_61,1.6963348552980146,1.69708865816444,0.4404,0.000753802866425346,307.9094384,317.66436250072,308.0462645794188,0.013870504820274547,G_S5133MH16 (NCBI: C_Deltaproteobacteria),,G_S5133MH16 (NCBI: C_Deltaproteobacteria)
day0_DO_0_env_cell_control_000000046858,,,,,,,,,,,NR_unclassified Synechococcus,NR_Synechococcus
day0_DO_0_env_cell_control_000000046961,,,,,,,,,,,ST_Desulfocapsa sulfexigens DSM 10523,ST_Desulfocapsa sulfexigens DSM 10523
day0_DO_0_env_cell_control_000000047083,,,,,,,,,,,NR_unclassified Synechococcus,NR_Synechococcus
day0_DO_0_env_cell_control_000000047090,day0-DO-0-env-cell-control_bin_22,1.7079189012590161,1.7082842198709787,0.5986,0.00036531861196253956,307.9879056,317.66393089947996,308.05378326789867,0.006732683255475787,G_JADHUC01 (NCBI: F_Pirellulaceae),,G_JADHUC01 (NCBI: F_Pirellulaceae)
day0_DO_0_env_cell_control_000000047358,,,,,,,,,,,ST_Desulfocapsa sulfexigens DSM 10523,ST_Desulfocapsa sulfexigens DSM 10523
day0_DO_0_env_cell_control_000000047554,,,,,,,,,,,S_Synechococcus sp. A15-44,S_Synechococcus sp. A15-44
day0_DO_0_env_cell_control_000000047760,day0-DO-0-env-cell-control_bin_57,1.7060520699964077,1.7081983842089954,0.5548,0.0021463142125877077,307.96618079999996,317.66405039463996,308.35362043474026,0.039507056052367186,F_Alkalispirochaetaceae (NCBI: F_Spirochaetaceae),,F_Alkalispirochaetaceae (NCBI: F_Spirochaetaceae)
day0_DO_0_env_cell_control_000000048180,,,,,,,,,,,ST_Desulfocapsa sulfexigens DSM 10523,ST_Desulfocapsa sulfexigens DSM 10523
day0_DO_0_env_cell_control_000000048209,,,,,,,,,,,NR_unclassified Synechococcus,NR_Synechococcus
day0_DO_0_env_cell_control_000000049137,,,,,,,,,,,NR_unclassified Synechococcus,NR_Synechococcus
day0_DO_0_env_cell_control_000000049541,,,,,,,,,,,O_Rhodobacterales,O_Rhodobacterales
day0_DO_0_env_cell_control_000000049941,day0-DO-0-env-cell-control_bin_57,1.7059648746491625,1.7080964104016005,0.5617,0.002131535752438074,307.9696032,317.66403157006,308.35439905930514,0.039251399485203044,F_Alkalispirochaetaceae (NCBI: F_Spirochaetaceae),,F_Alkalispirochaetaceae (NCBI: F_Spirochaetaceae)
day0_DO_0_env_cell_control_000000050289,,,,,,,,,,,NR_unclassified Synechococcus,NR_Synechococcus
day0_DO_0_env_cell_control_000000051368,unbinned,1.7034524934878998,1.704651366574169,0.5331,0.0011988730862690922,307.9554176,317.66410959658,308.17215358961096,0.022075841714522107,,S_Chlorobium phaeovibrioides,S_Chlorobium phaeovibrioides
day0_DO_0_env_cell_control_000000052038,day0-DO-0-env-cell-control_bin_57,1.7064031232234471,1.707823490946348,0.5659000000000001,0.0014203677229009948,307.97168639999995,317.66402011161995,308.22803440884775,0.026154628257869232,F_Alkalispirochaetaceae (NCBI: F_Spirochaetaceae),,F_Alkalispirochaetaceae (NCBI: F_Spirochaetaceae)
day0_DO_0_env_cell_control_000000052153,day0-DO-0-env-cell-control_bin_61,1.69615259681317,1.694452199150673,0.39659999999999995,-0.0017003976624971884,307.8877136,317.66448199588,307.5790553168357,-0.031219760774239772,G_S5133MH16 (NCBI: C_Deltaproteobacteria),,G_S5133MH16 (NCBI: C_Deltaproteobacteria)
day0_DO_0_env_cell_control_000000052300,,,,,,,,,,,ST_Desulfocapsa sulfexigens DSM 10523,ST_Desulfocapsa sulfexigens DSM 10523
day0_DO_0_env_cell_control_000000052497,,,,,,,,,,,S_Synechococcus sp. CBW1107,S_Synechococcus sp. CBW1107
day0_DO_0_env_cell_control_000000052549,,,,,,,,,,,S_Synechococcus sp. HK01-R,S_Synechococcus sp. HK01-R
day0_DO_0_env_cell_control_000000053144,day0-DO-0-env-cell-control_bin_30,1.7081339442089774,1.7096086736104266,0.6141,0.0014747294014492152,307.99559359999995,317.66388861237994,308.26150375238507,0.02719768797753451,S_Synechococcus_C sp004332415 (NCBI: G_Synechococcus),CL_Terrabacteria group,S_Synechococcus_C sp004332415 (NCBI: G_Synechococcus)
day0_DO_0_env_cell_control_000000053252,unbinned,1.7105618876979214,1.7101104278082426,0.6321,-0.0004514598896787625,308.0045216,317.66383950477996,307.9232315348219,-0.0083221966541025,,NR_unclassified Synechococcus,NR_Synechococcus
day0_DO_0_env_cell_control_000000053583,,,,,,,,,,,S_Synechococcus sp. WH 8101,S_Synechococcus sp. WH 8101
day0_DO_0_env_cell_control_000000053626,,,,,,,,,,,S_Synechococcus sp. HK01-R,S_Synechococcus sp. HK01-R
day0_DO_0_env_cell_control_000000053715,day0-DO-0-env-cell-control_bin_57,1.705406192433982,1.7071699230233892,0.5367999999999999,0.001763730589407153,307.9572528,317.66409950224,308.27574210149476,0.032446184938967455,F_Alkalispirochaetaceae (NCBI: F_Spirochaetaceae),,F_Alkalispirochaetaceae (NCBI: F_Spirochaetaceae)
day0_DO_0_env_cell_control_000000054147,day0-DO-0-env-cell-control_bin_30,1.7081079618193042,1.7086172275695397,0.5755,0.0005092657502354658,307.97644799999995,317.66399392089994,308.06826998101724,0.009373026523371204,S_Synechococcus_C sp004332415 (NCBI: G_Synechococcus),S_Synechococcus sp. HK01-R,S_Synechococcus_C sp004332415 (NCBI: G_Synechococcus)
day0_DO_0_env_cell_control_000000054298,day0-DO-0-env-cell-control_bin_61,1.6969930192053124,1.697001742971573,0.44079999999999997,8.723766260487764e-06,307.9096368,317.66436140944,307.9112196772838,0.00016046458426443872,G_S5133MH16 (NCBI: C_Deltaproteobacteria),,G_S5133MH16 (NCBI: C_Deltaproteobacteria)
day0_DO_0_env_cell_control_000000054548,,,,,,,,,,,NR_unclassified Synechococcus,NR_Synechococcus
day0_DO_0_env_cell_control_000000054743,day0-DO-0-env-cell-control_bin_73,1.6982736580840485,1.6997819350044552,0.4278,0.0015082769204066704,307.90318879999995,317.66439687604,308.1766448894682,0.02770326716273403,G_SpSt-1165 (NCBI: C_Anaerolineae),,G_SpSt-1165 (NCBI: C_Anaerolineae)
day0_DO_0_env_cell_control_000000055192,,,,,,,,,,,ST_Desulfocapsa sulfexigens DSM 10523,ST_Desulfocapsa sulfexigens DSM 10523
day0_DO_0_env_cell_control_000000055401,unbinned,1.7109523411407088,1.7049697493345721,0.3893,-0.0059825918061366945,307.88409279999996,317.66450191174,306.8075316319682,-0.10885005452272238,,S_Homo sapiens,S_Homo sapiens
day0_DO_0_env_cell_control_000000055414,unbinned,1.7029667528396426,1.704026127850626,0.5224,0.001059375010983299,307.95011039999997,317.66413878832,308.14167882084166,0.01950165696030888,,S_Chlorobium phaeovibrioides,S_Chlorobium phaeovibrioides
day0_DO_0_env_cell_control_000000055722,,,,,,,,,,,NR_unclassified Synechococcus,NR_Synechococcus
day0_DO_0_env_cell_control_000000057289,,,,,,,,,,,ST_Desulfocapsa sulfexigens DSM 10523,ST_Desulfocapsa sulfexigens DSM 10523
day0_DO_0_env_cell_control_000000057607,,,,,,,,,,,NR_unclassified Synechococcus,NR_Synechococcus
day0_DO_0_env_cell_control_000000057837,day0-DO-0-env-cell-control_bin_57,1.7035697130138023,1.7055973754772722,0.5335,0.0020276624634698592,307.95561599999996,317.66410850529996,308.3221581134267,0.03733524811453353,F_Alkalispirochaetaceae (NCBI: F_Spirochaetaceae),,F_Alkalispirochaetaceae (NCBI: F_Spirochaetaceae)
day0_DO_0_env_cell_control_000000057973,day0-DO-0-env-cell-control_bin_57,1.7070763891431295,1.7086193587749607,0.5871999999999999,0.0015429696318312036,307.98225119999995,317.66396200095994,308.26062612438346,0.028433149473204983,F_Alkalispirochaetaceae (NCBI: F_Spirochaetaceae),,F_Alkalispirochaetaceae (NCBI: F_Spirochaetaceae)
day0_DO_0_env_cell_control_000000059351,unbinned,1.7033030823382567,1.7043682243645994,0.5318999999999999,0.0010651420263427802,307.95482239999995,317.66411287041996,308.1473985932532,0.019613814585506525,,S_Chlorobium phaeovibrioides,S_Chlorobium phaeovibrioides
day0_DO_0_env_cell_control_000000060060,day0-DO-0-env-cell-control_bin_57,1.7075465501315104,1.7082384752441764,0.6117,0.0006919251126660253,307.99440319999997,317.66389516005995,308.11920744742633,0.012763584886707877,F_Alkalispirochaetaceae (NCBI: F_Spirochaetaceae),,F_Alkalispirochaetaceae (NCBI: F_Spirochaetaceae)
day0_DO_0_env_cell_control_000000060820,day0-DO-0-env-cell-control_bin_30,1.7079521097983892,1.7093238629476466,0.6161,0.0013717531492574153,307.99658559999995,317.66388315597993,308.24395511571026,0.025303934486684707,S_Synechococcus_C sp004332415 (NCBI: G_Synechococcus),S_Synechococcus sp. HK01-R,S_Synechococcus_C sp004332415 (NCBI: G_Synechococcus)
day0_DO_0_env_cell_control_000000060841,,,,,,,,,,,ST_Desulfocapsa sulfexigens DSM 10523,ST_Desulfocapsa sulfexigens DSM 10523
day0_DO_0_env_cell_control_000000061061,day0-DO-0-env-cell-control_bin_61,1.6988847362796722,1.6977404942106926,0.4657,-0.0011442420689795618,307.9219872,317.66429347726,307.71459391180696,-0.021051346539325406,G_S5133MH16 (NCBI: C_Deltaproteobacteria),,G_S5133MH16 (NCBI: C_Deltaproteobacteria)
day0_DO_0_env_cell_control_000000061179,,,,,,,,,,,ST_Desulfocapsa sulfexigens DSM 10523,ST_Desulfocapsa sulfexigens DSM 10523
day0_DO_0_env_cell_control_000000061206,,,,,,,,,,,S_Synechococcus sp. LA31,S_Synechococcus sp. LA31
day0_DO_0_env_cell_control_000000061535,day0-DO-0-env-cell-control_bin_57,1.7061724767087045,1.7079204093098288,0.5679,0.001747932601124269,307.97267839999995,317.66401465521994,308.28818899003676,0.03219417054833604,F_Alkalispirochaetaceae (NCBI: F_Spirochaetaceae),,F_Alkalispirochaetaceae (NCBI: F_Spirochaetaceae)
day0_DO_0_env_cell_control_000000061831,,,,,,,,,,,S_Synechococcus sp. HK01-R,S_Synechococcus sp. HK01-R
day0_DO_0_env_cell_control_000000062028,,,,,,,,,,,NR_unclassified Synechococcus,NR_Synechococcus
day0_DO_0_env_cell_control_000000062455,,,,,,,,,,,C_Alphaproteobacteria,C_Alphaproteobacteria
day0_DO_0_env_cell_control_000000062633,,,,,,,,,,,NR_unclassified Synechococcus,NR_Synechococcus
day0_DO_0_env_cell_control_000000062639,unbinned,1.703573390602535,1.7052622506612745,0.5263,0.001688860058739472,307.95204479999995,317.66412814833996,308.2573371409926,0.03108497125950518,,S_Chlorobium phaeovibrioides,S_Chlorobium phaeovibrioides
day0_DO_0_env_cell_control_000000063496,,,,,,,,,,,S_Synechococcus sp. WH 8101,S_Synechococcus sp. WH 8101
day0_DO_0_env_cell_control_000000063633,,,,,,,,,,,NR_unclassified Synechococcus,NR_Synechococcus
day0_DO_0_env_cell_control_000000064567,day0-DO-0-env-cell-control_bin_22,1.7075267522489062,1.708796281039116,0.618,0.0012695287902098062,307.997528,317.6638779724,308.2265210325217,0.023426462627900182,G_JADHUC01 (NCBI: F_Pirellulaceae),,G_JADHUC01 (NCBI: F_Pirellulaceae)
day0_DO_0_env_cell_control_000000064880,unbinned,1.7085295539343288,1.7096901593161231,0.6509,0.0011606053817942996,308.0138464,317.66378821461996,308.22308043225644,0.02144147173295104,,S_Synechococcus sp. HK01-R,S_Synechococcus sp. HK01-R
day0_DO_0_env_cell_control_000000064901,,,,,,,,,,,S_Synechococcus sp. WH 8101,S_Synechococcus sp. WH 8101
day0_DO_0_env_cell_control_000000065036,,,,,,,,,,,NR_unclassified Synechococcus,NR_Synechococcus
day0_DO_0_env_cell_control_000000065640,day0-DO-0-env-cell-control_bin_22,1.7072928955389473,1.708335014258211,0.5965,0.0010421187192637404,307.98686399999997,317.66393662869996,308.1748568611548,0.01921074994236318,G_JADHUC01 (NCBI: F_Pirellulaceae),,G_JADHUC01 (NCBI: F_Pirellulaceae)
day0_DO_0_env_cell_control_000000065954,day0-DO-0-env-cell-control_bin_61,1.7000926532038672,1.6985023752779445,0.4578,-0.0015902779259227007,307.91806879999996,317.66431503004,307.63004019939245,-0.029224372648231946,G_S5133MH16 (NCBI: C_Deltaproteobacteria),,G_S5133MH16 (NCBI: C_Deltaproteobacteria)
day0_DO_0_env_cell_control_000000066261,day0-DO-0-env-cell-control_bin_22,1.7076737850363284,1.7088025435300433,0.6098,0.0011287584937149653,307.9934608,317.66390034363997,308.19704197453865,0.02081796928018756,G_JADHUC01 (NCBI: F_Pirellulaceae),,G_JADHUC01 (NCBI: F_Pirellulaceae)
day0_DO_0_env_cell_control_000000066318,,,,,,,,,,,NR_unclassified Synechococcus,NR_Synechococcus
day0_DO_0_env_cell_control_000000066945,day0-DO-0-env-cell-control_bin_61,1.6970327912079117,1.6957358381063976,0.4305,-0.00129695310151412,307.90452799999997,317.6643895099,307.6692127281745,-0.023842589429661894,G_S5133MH16 (NCBI: C_Deltaproteobacteria),,G_S5133MH16 (NCBI: C_Deltaproteobacteria)
